*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Apr  2 2025 11:26:00
*************************************************
parsing config file: /data3/config/pythia_mod2.ini

trace_0 /data3/NUTCH/traces/nutch_phase4_core0.trace.xz
scooby_state_fe93bd40|53|1 15,2,1,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fec8b64c|25|2 16,0,0,0,2,0,0,0,0,0,0,0,0,18,
scooby_state_1297424|11|1 14,0,4,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc2d4dc0|55|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc340770|55|10 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc000200|8|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc34c4c0|19|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc142fc4|60|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc1f2980|38|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_1fe253740|29|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc24548c|18|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc03bc80|15|4 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc2c5860|6|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_febefe00|56|5 17,0,0,0,0,0,0,0,0,1,0,0,0,18,
scooby_state_fc1bd268|6|0 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc34bb40|45|1 15,3,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc337a40|41|1 14,4,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc337a80|42|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe606c40|49|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc2d4b8c|16|0 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc1bdac8|43|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc25c5e8|12|8 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe93b780|30|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe5c11e8|9|0 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc1bda80|42|0 12,0,6,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe920ac8|33|0 15,0,3,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc302400|16|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_1008b6c|3|-4 16,2,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc1c409c|2|2 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc1225bc|22|-26 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc323b80|46|1 11,0,7,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc295100|4|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc1d2af0|36|0 16,2,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc244cf0|51|0 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc03d3c4|43|10 17,0,0,0,0,1,0,0,0,0,0,0,0,18,
scooby_state_fc2450d8|3|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc342580|22|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe253080|2|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe614980|38|1 17,0,0,0,0,0,0,1,0,0,0,0,0,18,
scooby_state_10df7a4|30|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe257980|38|1 17,0,0,0,0,0,0,0,0,0,0,1,0,18,
scooby_state_fe920ac0|43|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe614840|33|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc3418c0|35|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe920a98|25|0 17,0,1,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe56c598|22|0 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe53fae8|43|0 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc2a9240|9|1 14,0,0,0,0,0,0,1,0,0,3,0,0,18,
scooby_state_fc2d51c0|7|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_11fca48|40|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_114f428|63|0 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_104b184|6|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_1fe254a80|42|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_feb66b68|45|0 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc122700|28|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_12cf384|55|22 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe60808c|2|0 11,0,7,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc340880|34|4 17,1,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc1a1a80|10|1 7,0,0,0,11,0,0,0,0,0,0,0,0,18,
scooby_state_fe6080a4|17|0 17,0,0,0,1,0,0,0,0,0,0,0,0,18,
scooby_state_fc299f48|61|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc245438|16|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc324088|2|0 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe255500|20|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc323ac0|43|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_1297434|39|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc0574a0|18|0 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc1438f4|8|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc3439dc|39|-3 15,1,0,0,0,0,2,0,0,0,0,0,0,18,
scooby_state_fc03c834|30|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc2a92d0|36|0 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe59ee74|49|-1 9,0,7,0,0,2,0,0,0,0,0,0,0,18,
scooby_state_fc28c680|26|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe61494c|37|1 13,0,5,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc144100|4|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc244f40|61|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc1d2af0|59|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc342a40|41|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_114af18|21|-2 17,0,1,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_12c88a4|54|10 13,0,4,0,0,0,0,0,0,0,0,1,0,18,
scooby_state_1214320|24|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe6078ac|58|-1 17,0,1,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc2ad100|4|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc03bd30|19|1 16,0,0,0,0,0,2,0,0,0,0,0,0,18,
scooby_state_feaaf24c|20|-1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe6149c0|39|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_10019b8|44|-1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc0acc70|7|0 16,0,1,0,0,0,1,0,0,0,0,0,0,18,
scooby_state_fe607bd8|47|12 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc1b4880|34|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe6081d4|7|5 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc342740|29|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc1d2aa8|10|2 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc17ef50|3|0 17,0,0,1,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc2d4f80|62|1 17,0,0,0,0,0,0,0,0,0,1,0,0,18,
scooby_state_fc2e93bc|14|0 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_ff257514|20|-36 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc1c7550|21|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_7be42b60|45|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fec8b5e8|33|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc03bd40|59|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe5f2d00|52|1 14,0,4,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe608210|8|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc03bf54|56|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc122918|36|6 17,0,0,1,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc34ba80|42|1 17,0,1,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc3024c0|19|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc2cf88c|34|1 17,1,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc34bb00|44|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_ff242a84|42|1 13,4,0,1,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc3243c0|15|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc34be40|57|1 17,1,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc337fc0|63|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_12150a8|1|0 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe525804|53|0 17,0,1,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe56c3d0|15|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe62b7c0|31|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc2deac0|43|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc1442fc|11|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc343b04|44|4 16,0,0,0,2,0,0,0,0,0,0,0,0,18,
scooby_state_fc122740|29|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_feb9d060|1|-7 15,1,0,0,0,2,0,0,0,0,0,0,0,18,
scooby_state_fc33c8c0|35|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc17f880|34|17 17,0,1,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc34cbc0|47|1 14,0,4,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc33cbc0|47|1 17,1,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc0eca70|41|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe9173f4|0|0 17,0,1,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_feaaf240|9|0 14,0,4,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc1d2a74|5|-50 17,0,0,0,0,0,0,1,0,0,0,0,0,18,
scooby_state_fc2c7480|18|1 17,0,0,0,0,0,0,0,0,1,0,0,0,18,
scooby_state_fc1d30a0|2|0 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc0bb300|50|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_12cf39c|47|-2 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc341224|0|-3 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc0af080|2|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc1d5e00|56|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe253280|10|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc342440|17|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc2acc80|50|1 17,0,1,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe533000|0|0 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe56e780|30|-4 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_11ea794|30|2 17,0,0,0,0,0,1,0,0,0,0,0,0,18,
scooby_state_fe5c1280|28|-33 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc324cc0|51|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe93b680|26|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe5c1184|6|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc2ffd40|53|1 17,0,0,0,1,0,0,0,0,0,0,0,0,18,
scooby_state_fe56e880|34|1 14,0,1,3,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc0bb300|14|1 17,0,0,0,0,0,0,0,0,1,0,0,0,18,
scooby_state_fe5c12c0|11|1 16,0,0,0,0,2,0,0,0,0,0,0,0,18,
scooby_state_fc03bf54|45|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc03bf54|51|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc34c300|12|1 11,0,0,0,0,0,0,7,0,0,0,0,0,18,
scooby_state_fc341b80|46|1 17,0,0,0,0,1,0,0,0,0,0,0,0,18,
scooby_state_fe5c1160|5|4 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe256b0c|44|0 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc219d88|11|-38 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc03bf44|48|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc03bf44|52|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_10059a8|4|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc243910|36|23 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe5c1300|12|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc341480|18|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc03bf54|52|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_feb7edac|59|2 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe253240|9|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe532be8|47|-16 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc0af0c8|3|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_ff390e58|63|9 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe5c12b8|12|11 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc03bf44|0|0 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc324380|14|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe56e400|16|1 17,0,0,1,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc336480|18|1 17,0,0,0,0,0,0,0,0,1,0,0,0,18,
scooby_state_fc3408c0|35|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc2d4bcc|43|0 12,0,5,0,0,0,0,0,0,0,0,1,0,18,
scooby_state_fc21f800|32|0 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe50ba7c|7|-6 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe253400|16|1 17,0,1,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc19b5ec|63|0 14,4,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc21f840|33|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_10019ac|44|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe50bb00|44|-4 17,1,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_1214240|46|3 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe6074d8|58|0 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe614810|32|-8 17,0,1,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc2cf5c0|23|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc0aefc0|63|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc33d388|14|1 8,0,8,0,2,0,0,0,0,0,0,0,0,18,
scooby_state_fe6074d8|2|0 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe254500|20|2 15,0,0,0,0,3,0,0,0,0,0,0,0,18,
scooby_state_fc3416c0|27|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe253300|12|1 17,0,0,0,1,0,0,0,0,0,0,0,0,18,
scooby_state_fe56e3c0|15|1 17,0,1,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc2b1540|21|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc0bb300|5|1 17,0,0,0,0,0,0,0,0,0,0,1,0,18,
scooby_state_fc1716f4|11|5 12,0,0,0,0,0,6,0,0,0,0,0,0,18,
scooby_state_fc17ecc0|51|1 17,0,1,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc2e9300|12|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc244dc0|55|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe255b00|44|2 12,4,2,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc2b14c0|19|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_febd353c|61|0 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc2b1500|20|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe56e7d0|31|2 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe5c13e4|15|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe59ef00|60|1 17,0,0,0,0,0,0,0,0,0,0,0,1,18,
scooby_state_fc2a29c0|39|1 7,0,11,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc2a2c04|48|9 17,0,0,0,1,0,0,0,0,0,0,0,0,18,
scooby_state_1fe253550|21|-28 14,0,3,0,1,0,0,0,0,0,0,0,0,18,
scooby_state_fc2a2c58|49|1 17,0,1,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe50ba80|42|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc2a2d9c|54|1 16,1,1,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_10019c0|63|1 15,2,0,0,1,0,0,0,0,0,0,0,0,18,
scooby_state_fc2a4200|8|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc342150|5|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc243440|17|-25 17,0,0,1,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc1227c0|31|-7 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc142c5c|12|1 17,0,0,0,0,0,0,0,0,0,1,0,0,18,
scooby_state_7be4c84c|33|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc34bc24|14|0 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc325500|20|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc1c3cc0|51|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc1c4110|4|1 13,0,5,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe29ab58|45|1 13,0,5,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc1c40c0|3|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc3425c0|23|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe59eec0|59|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc03bd40|39|1 17,0,0,0,0,0,0,0,0,0,0,0,1,18,
scooby_state_fc2434c0|19|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_101dac0|43|1 17,0,0,0,0,0,1,0,0,0,0,0,0,18,
scooby_state_1fe253f28|60|3 17,0,1,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_12c88a4|36|-2 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_101db00|44|1 17,0,0,0,0,1,0,0,0,0,0,0,0,18,
scooby_state_fc342a68|2|0 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc142c5c|24|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc069d40|53|-9 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_11fca48|63|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc03c214|47|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc337b00|44|1 15,0,2,0,0,0,0,0,0,0,0,0,1,18,
scooby_state_fe5c1200|8|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_12974d8|59|3 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc11be04|56|0 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc03bd50|23|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc2d5000|0|0 16,0,0,2,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc3421c0|7|1 12,0,5,0,0,0,0,0,0,1,0,0,0,18,
scooby_state_fc34bc00|48|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc2e9274|17|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc1d6f80|62|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_ff390c50|41|0 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc1e1680|26|3 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc317610|24|0 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc327c80|50|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc34bc40|49|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fec8b5d0|32|0 15,0,3,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc137f80|62|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc302200|8|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc03bd50|38|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc2f35c0|23|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc03b998|44|0 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc294f68|36|0 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc1ad864|28|0 17,0,0,0,0,0,0,0,0,0,1,0,0,18,
scooby_state_fc294d88|7|0 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc2a2900|36|-7 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc1c3a40|41|-21 16,0,0,2,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc03c210|44|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_1141d68|53|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc323818|32|1 17,0,0,1,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc342040|1|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc1c4024|0|0 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc341a70|62|1 7,0,0,0,0,0,0,0,0,0,11,0,0,18,
scooby_state_fe59ee44|57|0 16,0,2,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc17e600|24|1 17,0,0,0,0,1,0,0,0,0,0,0,0,18,
scooby_state_fe6074d4|22|0 11,0,7,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc34c280|10|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc2436b8|26|5 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc1c3d8c|54|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_feb8bfc0|63|1 17,0,1,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc2b1440|17|0 17,0,0,0,0,0,0,0,0,0,0,1,0,18,
scooby_state_fc1bd500|20|0 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc1bda88|14|-3 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_1fe254a7c|41|-11 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc2acbc0|47|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc34b8c0|35|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe50f4e8|57|0 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc2c7180|6|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_11a01c8|7|-8 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc2ffae4|19|0 16,0,0,0,0,2,0,0,0,0,0,0,0,18,
scooby_state_fc2c74c8|19|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc324f00|60|1 16,0,2,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc0bc880|34|1 11,0,7,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc2c7500|20|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe93b800|32|-21 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_12150a8|63|0 17,0,1,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe5c0fc0|63|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fc143adc|29|1 16,0,0,0,2,0,0,0,0,0,0,0,0,18,
scooby_state_fc2a4150|5|0 8,0,10,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_12c88a4|42|10 15,0,0,0,0,0,0,0,0,0,0,3,0,18,
scooby_state_fc34c100|4|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_fe5c1040|1|1 17,0,0,0,0,0,0,1,0,0,0,0,0,18,
scooby_state_12c88a4|57|16 15,0,0,0,0,3,0,0,0,0,0,0,0,18,
scooby_state_feb92b40|45|1 18,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_1fe256480|18|1 17,1,0,0,0,0,0,0,0,0,0,0,0,18,
