*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Mar 31 2025 20:14:32
*************************************************
parsing config file: /data3/config/bingo.ini

trace_0 /data3/CLOUD9/traces/cloud9_phase3_core0.trace.xz
Heartbeat CPU  3 instructions:   86000002 cycles:  210941455 heartbeat IPC: 0.15037 cumulative IPC: 0.15239 (Simulation time: 0 hr 10 min 30 sec) 
Heartbeat CPU  2 instructions:   75000001 cycles:  213418658 heartbeat IPC: 0.14603 cumulative IPC: 0.12928 (Simulation time: 0 hr 10 min 34 sec) 
Heartbeat CPU  1 instructions:   74000000 cycles:  214671698 heartbeat IPC: 0.11771 cumulative IPC: 0.12489 (Simulation time: 0 hr 10 min 36 sec) 
Heartbeat CPU  0 instructions:   80000000 cycles:  216550941 heartbeat IPC: 0.17106 cumulative IPC: 0.14771 (Simulation time: 0 hr 10 min 39 sec) 
Heartbeat CPU  3 instructions:   87000000 cycles:  217584604 heartbeat IPC: 0.15053 cumulative IPC: 0.15233 (Simulation time: 0 hr 10 min 40 sec) 
Heartbeat CPU  2 instructions:   76000000 cycles:  219916275 heartbeat IPC: 0.15390 cumulative IPC: 0.13009 (Simulation time: 0 hr 10 min 44 sec) 
Heartbeat CPU  0 instructions:   81000000 cycles:  222479833 heartbeat IPC: 0.16867 cumulative IPC: 0.14833 (Simulation time: 0 hr 10 min 47 sec) 
Heartbeat CPU  1 instructions:   75000001 cycles:  223006387 heartbeat IPC: 0.11998 cumulative IPC: 0.12469 (Simulation time: 0 hr 10 min 48 sec) 
Heartbeat CPU  3 instructions:   88000000 cycles:  224181681 heartbeat IPC: 0.15158 cumulative IPC: 0.15230 (Simulation time: 0 hr 10 min 50 sec) 
Heartbeat CPU  2 instructions:   77000001 cycles:  226684422 heartbeat IPC: 0.14775 cumulative IPC: 0.13067 (Simulation time: 0 hr 10 min 53 sec) 
Heartbeat CPU  0 instructions:   82000003 cycles:  228399940 heartbeat IPC: 0.16892 cumulative IPC: 0.14892 (Simulation time: 0 hr 10 min 56 sec) 
Heartbeat CPU  3 instructions:   89000003 cycles:  230783257 heartbeat IPC: 0.15148 cumulative IPC: 0.15228 (Simulation time: 0 hr 10 min 59 sec) 
Heartbeat CPU  1 instructions:   76000000 cycles:  231365059 heartbeat IPC: 0.11964 cumulative IPC: 0.12449 (Simulation time: 0 hr 11 min 0 sec) 
Heartbeat CPU  2 instructions:   78000000 cycles:  233882771 heartbeat IPC: 0.13892 cumulative IPC: 0.13095 (Simulation time: 0 hr 11 min 4 sec) 
Heartbeat CPU  0 instructions:   83000003 cycles:  234497250 heartbeat IPC: 0.16401 cumulative IPC: 0.14935 (Simulation time: 0 hr 11 min 4 sec) 
Heartbeat CPU  3 instructions:   90000001 cycles:  237417334 heartbeat IPC: 0.15074 cumulative IPC: 0.15223 (Simulation time: 0 hr 11 min 9 sec) 
Heartbeat CPU  1 instructions:   77000000 cycles:  238657392 heartbeat IPC: 0.13713 cumulative IPC: 0.12491 (Simulation time: 0 hr 11 min 11 sec) 
Heartbeat CPU  2 instructions:   79000003 cycles:  240483310 heartbeat IPC: 0.15150 cumulative IPC: 0.13158 (Simulation time: 0 hr 11 min 14 sec) 
Heartbeat CPU  0 instructions:   84000000 cycles:  240508027 heartbeat IPC: 0.16637 cumulative IPC: 0.14982 (Simulation time: 0 hr 11 min 14 sec) 
Heartbeat CPU  1 instructions:   78000002 cycles:  243069148 heartbeat IPC: 0.22667 cumulative IPC: 0.12695 (Simulation time: 0 hr 11 min 18 sec) 
Heartbeat CPU  3 instructions:   91000003 cycles:  244040539 heartbeat IPC: 0.15098 cumulative IPC: 0.15219 (Simulation time: 0 hr 11 min 20 sec) 
Heartbeat CPU  0 instructions:   85000003 cycles:  246507228 heartbeat IPC: 0.16669 cumulative IPC: 0.15028 (Simulation time: 0 hr 11 min 24 sec) 
Heartbeat CPU  2 instructions:   80000000 cycles:  247070584 heartbeat IPC: 0.15181 cumulative IPC: 0.13217 (Simulation time: 0 hr 11 min 25 sec) 
Heartbeat CPU  1 instructions:   79000003 cycles:  249040258 heartbeat IPC: 0.16747 cumulative IPC: 0.12802 (Simulation time: 0 hr 11 min 28 sec) 
Heartbeat CPU  3 instructions:   92000000 cycles:  250642626 heartbeat IPC: 0.15147 cumulative IPC: 0.15217 (Simulation time: 0 hr 11 min 30 sec) 
Heartbeat CPU  0 instructions:   86000002 cycles:  252574060 heartbeat IPC: 0.16483 cumulative IPC: 0.15066 (Simulation time: 0 hr 11 min 33 sec) 
Heartbeat CPU  2 instructions:   81000002 cycles:  253804120 heartbeat IPC: 0.14851 cumulative IPC: 0.13264 (Simulation time: 0 hr 11 min 34 sec) 
Heartbeat CPU  1 instructions:   80000000 cycles:  257159996 heartbeat IPC: 0.12316 cumulative IPC: 0.12785 (Simulation time: 0 hr 11 min 39 sec) 
Heartbeat CPU  3 instructions:   93000001 cycles:  257212756 heartbeat IPC: 0.15220 cumulative IPC: 0.15217 (Simulation time: 0 hr 11 min 39 sec) 
Heartbeat CPU  0 instructions:   87000000 cycles:  258654404 heartbeat IPC: 0.16446 cumulative IPC: 0.15101 (Simulation time: 0 hr 11 min 41 sec) 
Heartbeat CPU  2 instructions:   82000001 cycles:  260878237 heartbeat IPC: 0.14136 cumulative IPC: 0.13290 (Simulation time: 0 hr 11 min 45 sec) 
Heartbeat CPU  3 instructions:   94000002 cycles:  263814484 heartbeat IPC: 0.15148 cumulative IPC: 0.15215 (Simulation time: 0 hr 11 min 49 sec) 
Heartbeat CPU  0 instructions:   88000000 cycles:  264591713 heartbeat IPC: 0.16843 cumulative IPC: 0.15144 (Simulation time: 0 hr 11 min 50 sec) 
Heartbeat CPU  1 instructions:   81000001 cycles:  265337976 heartbeat IPC: 0.12228 cumulative IPC: 0.12766 (Simulation time: 0 hr 11 min 51 sec) 
Heartbeat CPU  2 instructions:   83000000 cycles:  267842737 heartbeat IPC: 0.14359 cumulative IPC: 0.13321 (Simulation time: 0 hr 11 min 55 sec) 
Heartbeat CPU  3 instructions:   95000002 cycles:  270420295 heartbeat IPC: 0.15138 cumulative IPC: 0.15213 (Simulation time: 0 hr 11 min 58 sec) 
Heartbeat CPU  0 instructions:   89000001 cycles:  270637933 heartbeat IPC: 0.16539 cumulative IPC: 0.15178 (Simulation time: 0 hr 11 min 58 sec) 
Heartbeat CPU  1 instructions:   82000002 cycles:  273463839 heartbeat IPC: 0.12306 cumulative IPC: 0.12751 (Simulation time: 0 hr 12 min 2 sec) 
Heartbeat CPU  2 instructions:   84000000 cycles:  275286598 heartbeat IPC: 0.13434 cumulative IPC: 0.13324 (Simulation time: 0 hr 12 min 5 sec) 
Heartbeat CPU  0 instructions:   90000000 cycles:  276659729 heartbeat IPC: 0.16606 cumulative IPC: 0.15212 (Simulation time: 0 hr 12 min 7 sec) 
Heartbeat CPU  3 instructions:   96000000 cycles:  277033964 heartbeat IPC: 0.15120 cumulative IPC: 0.15211 (Simulation time: 0 hr 12 min 8 sec) 
Heartbeat CPU  2 instructions:   85000002 cycles:  281386688 heartbeat IPC: 0.16393 cumulative IPC: 0.13396 (Simulation time: 0 hr 12 min 14 sec) 
Heartbeat CPU  1 instructions:   83000003 cycles:  281677425 heartbeat IPC: 0.12175 cumulative IPC: 0.12733 (Simulation time: 0 hr 12 min 14 sec) 
Heartbeat CPU  0 instructions:   91000003 cycles:  282731362 heartbeat IPC: 0.16470 cumulative IPC: 0.15241 (Simulation time: 0 hr 12 min 16 sec) 
Heartbeat CPU  3 instructions:   97000002 cycles:  283666027 heartbeat IPC: 0.15078 cumulative IPC: 0.15207 (Simulation time: 0 hr 12 min 17 sec) 
Heartbeat CPU  2 instructions:   86000002 cycles:  287081964 heartbeat IPC: 0.17558 cumulative IPC: 0.13486 (Simulation time: 0 hr 12 min 22 sec) 
Heartbeat CPU  0 instructions:   92000000 cycles:  288721359 heartbeat IPC: 0.16694 cumulative IPC: 0.15274 (Simulation time: 0 hr 12 min 25 sec) 
Heartbeat CPU  1 instructions:   84000000 cycles:  289906821 heartbeat IPC: 0.12152 cumulative IPC: 0.12715 (Simulation time: 0 hr 12 min 27 sec) 
Heartbeat CPU  3 instructions:   98000001 cycles:  290308854 heartbeat IPC: 0.15054 cumulative IPC: 0.15204 (Simulation time: 0 hr 12 min 27 sec) 
Heartbeat CPU  2 instructions:   87000003 cycles:  292787593 heartbeat IPC: 0.17527 cumulative IPC: 0.13571 (Simulation time: 0 hr 12 min 31 sec) 
Heartbeat CPU  0 instructions:   93000003 cycles:  294733430 heartbeat IPC: 0.16633 cumulative IPC: 0.15304 (Simulation time: 0 hr 12 min 34 sec) 
Heartbeat CPU  3 instructions:   99000000 cycles:  296934809 heartbeat IPC: 0.15092 cumulative IPC: 0.15201 (Simulation time: 0 hr 12 min 37 sec) 
Heartbeat CPU  1 instructions:   85000001 cycles:  298102704 heartbeat IPC: 0.12201 cumulative IPC: 0.12700 (Simulation time: 0 hr 12 min 39 sec) 
Heartbeat CPU  2 instructions:   88000000 cycles:  298450588 heartbeat IPC: 0.17658 cumulative IPC: 0.13655 (Simulation time: 0 hr 12 min 39 sec) 
Heartbeat CPU  0 instructions:   94000003 cycles:  302274568 heartbeat IPC: 0.13261 cumulative IPC: 0.15249 (Simulation time: 0 hr 12 min 45 sec) 
*** Reached end of trace for Core: 3 Repeating trace: /data3/CLOUD9/traces/cloud9_phase3_core3.trace.xz
Heartbeat CPU  3 instructions:  100000000 cycles:  303591998 heartbeat IPC: 0.15021 cumulative IPC: 0.15197 (Simulation time: 0 hr 12 min 46 sec) 
Heartbeat CPU  2 instructions:   89000001 cycles:  304060549 heartbeat IPC: 0.17825 cumulative IPC: 0.13738 (Simulation time: 0 hr 12 min 47 sec) 
Heartbeat CPU  1 instructions:   86000000 cycles:  306267284 heartbeat IPC: 0.12248 cumulative IPC: 0.12687 (Simulation time: 0 hr 12 min 51 sec) 
Heartbeat CPU  0 instructions:   95000000 cycles:  306764324 heartbeat IPC: 0.22273 cumulative IPC: 0.15360 (Simulation time: 0 hr 12 min 52 sec) 
Heartbeat CPU  3 instructions:  101000002 cycles:  310076712 heartbeat IPC: 0.15421 cumulative IPC: 0.15202 (Simulation time: 0 hr 12 min 57 sec) 
Heartbeat CPU  2 instructions:   90000002 cycles:  310213333 heartbeat IPC: 0.16253 cumulative IPC: 0.13792 (Simulation time: 0 hr 12 min 57 sec) 
Heartbeat CPU  0 instructions:   96000000 cycles:  313013214 heartbeat IPC: 0.16003 cumulative IPC: 0.15374 (Simulation time: 0 hr 13 min 2 sec) 
Heartbeat CPU  1 instructions:   87000002 cycles:  314529914 heartbeat IPC: 0.12103 cumulative IPC: 0.12670 (Simulation time: 0 hr 13 min 4 sec) 
Heartbeat CPU  2 instructions:   91000000 cycles:  316457842 heartbeat IPC: 0.16014 cumulative IPC: 0.13839 (Simulation time: 0 hr 13 min 7 sec) 
Heartbeat CPU  3 instructions:  102000002 cycles:  316541243 heartbeat IPC: 0.15469 cumulative IPC: 0.15208 (Simulation time: 0 hr 13 min 7 sec) 
Heartbeat CPU  0 instructions:   97000001 cycles:  319691564 heartbeat IPC: 0.14974 cumulative IPC: 0.15365 (Simulation time: 0 hr 13 min 12 sec) 
Heartbeat CPU  1 instructions:   88000000 cycles:  322768189 heartbeat IPC: 0.12138 cumulative IPC: 0.12656 (Simulation time: 0 hr 13 min 17 sec) 
Heartbeat CPU  2 instructions:   92000000 cycles:  322795181 heartbeat IPC: 0.15779 cumulative IPC: 0.13880 (Simulation time: 0 hr 13 min 17 sec) 
Heartbeat CPU  3 instructions:  103000002 cycles:  322989282 heartbeat IPC: 0.15509 cumulative IPC: 0.15214 (Simulation time: 0 hr 13 min 18 sec) 
Heartbeat CPU  0 instructions:   98000001 cycles:  323371053 heartbeat IPC: 0.27178 cumulative IPC: 0.15509 (Simulation time: 0 hr 13 min 18 sec) 
Heartbeat CPU  2 instructions:   93000001 cycles:  328502741 heartbeat IPC: 0.17521 cumulative IPC: 0.13948 (Simulation time: 0 hr 13 min 26 sec) 
Heartbeat CPU  3 instructions:  104000000 cycles:  329468416 heartbeat IPC: 0.15434 cumulative IPC: 0.15219 (Simulation time: 0 hr 13 min 27 sec) 
Heartbeat CPU  0 instructions:   99000000 cycles:  330813860 heartbeat IPC: 0.13436 cumulative IPC: 0.15459 (Simulation time: 0 hr 13 min 29 sec) 
Heartbeat CPU  1 instructions:   89000001 cycles:  331189167 heartbeat IPC: 0.11875 cumulative IPC: 0.12634 (Simulation time: 0 hr 13 min 29 sec) 
Heartbeat CPU  2 instructions:   94000000 cycles:  334081711 heartbeat IPC: 0.17924 cumulative IPC: 0.14019 (Simulation time: 0 hr 13 min 34 sec) 
*** Reached end of trace for Core: 0 Repeating trace: /data3/CLOUD9/traces/cloud9_phase3_core0.trace.xz
Heartbeat CPU  0 instructions:  100000000 cycles:  334321838 heartbeat IPC: 0.28506 cumulative IPC: 0.15606 (Simulation time: 0 hr 13 min 35 sec) 
Heartbeat CPU  3 instructions:  105000001 cycles:  335943903 heartbeat IPC: 0.15443 cumulative IPC: 0.15223 (Simulation time: 0 hr 13 min 37 sec) 
Heartbeat CPU  1 instructions:   90000002 cycles:  339432501 heartbeat IPC: 0.12131 cumulative IPC: 0.12621 (Simulation time: 0 hr 13 min 42 sec) 
Heartbeat CPU  2 instructions:   95000002 cycles:  339762037 heartbeat IPC: 0.17605 cumulative IPC: 0.14083 (Simulation time: 0 hr 13 min 43 sec) 
Heartbeat CPU  0 instructions:  101000003 cycles:  341458064 heartbeat IPC: 0.14013 cumulative IPC: 0.15570 (Simulation time: 0 hr 13 min 45 sec) 
Heartbeat CPU  3 instructions:  106000000 cycles:  342414484 heartbeat IPC: 0.15455 cumulative IPC: 0.15228 (Simulation time: 0 hr 13 min 47 sec) 
Heartbeat CPU  2 instructions:   96000000 cycles:  345719168 heartbeat IPC: 0.16787 cumulative IPC: 0.14133 (Simulation time: 0 hr 13 min 52 sec) 
Heartbeat CPU  1 instructions:   91000003 cycles:  347743929 heartbeat IPC: 0.12032 cumulative IPC: 0.12606 (Simulation time: 0 hr 13 min 55 sec) 
Heartbeat CPU  3 instructions:  107000000 cycles:  348885730 heartbeat IPC: 0.15453 cumulative IPC: 0.15233 (Simulation time: 0 hr 13 min 57 sec) 
Heartbeat CPU  0 instructions:  102000003 cycles:  348914349 heartbeat IPC: 0.13412 cumulative IPC: 0.15521 (Simulation time: 0 hr 13 min 57 sec) 
Heartbeat CPU  2 instructions:   97000002 cycles:  351589159 heartbeat IPC: 0.17036 cumulative IPC: 0.14185 (Simulation time: 0 hr 14 min 1 sec) 
Heartbeat CPU  1 instructions:   92000000 cycles:  354087257 heartbeat IPC: 0.15765 cumulative IPC: 0.12667 (Simulation time: 0 hr 14 min 5 sec) 
Heartbeat CPU  3 instructions:  108000000 cycles:  355368939 heartbeat IPC: 0.15424 cumulative IPC: 0.15236 (Simulation time: 0 hr 14 min 7 sec) 
Heartbeat CPU  0 instructions:  103000002 cycles:  356169600 heartbeat IPC: 0.13783 cumulative IPC: 0.15483 (Simulation time: 0 hr 14 min 9 sec) 
Heartbeat CPU  2 instructions:   98000000 cycles:  357938045 heartbeat IPC: 0.15751 cumulative IPC: 0.14215 (Simulation time: 0 hr 14 min 12 sec) 
Heartbeat CPU  1 instructions:   93000002 cycles:  358504331 heartbeat IPC: 0.22639 cumulative IPC: 0.12798 (Simulation time: 0 hr 14 min 13 sec) 
Heartbeat CPU  3 instructions:  109000002 cycles:  361870757 heartbeat IPC: 0.15380 cumulative IPC: 0.15239 (Simulation time: 0 hr 14 min 18 sec) 
Heartbeat CPU  0 instructions:  104000000 cycles:  362772271 heartbeat IPC: 0.15145 cumulative IPC: 0.15477 (Simulation time: 0 hr 14 min 20 sec) 
Heartbeat CPU  2 instructions:   99000001 cycles:  364093096 heartbeat IPC: 0.16247 cumulative IPC: 0.14251 (Simulation time: 0 hr 14 min 22 sec) 
Heartbeat CPU  1 instructions:   94000003 cycles:  365480944 heartbeat IPC: 0.14334 cumulative IPC: 0.12829 (Simulation time: 0 hr 14 min 24 sec) 
Heartbeat CPU  3 instructions:  110000003 cycles:  368353098 heartbeat IPC: 0.15427 cumulative IPC: 0.15243 (Simulation time: 0 hr 14 min 28 sec) 
Heartbeat CPU  0 instructions:  105000001 cycles:  368743850 heartbeat IPC: 0.16746 cumulative IPC: 0.15499 (Simulation time: 0 hr 14 min 29 sec) 
*** Reached end of trace for Core: 2 Repeating trace: /data3/CLOUD9/traces/cloud9_phase3_core2.trace.xz
Heartbeat CPU  2 instructions:  100000000 cycles:  370098403 heartbeat IPC: 0.16652 cumulative IPC: 0.14293 (Simulation time: 0 hr 14 min 31 sec) 
Heartbeat CPU  1 instructions:   95000001 cycles:  373643573 heartbeat IPC: 0.12251 cumulative IPC: 0.12815 (Simulation time: 0 hr 14 min 37 sec) 
Heartbeat CPU  3 instructions:  111000000 cycles:  374822665 heartbeat IPC: 0.15457 cumulative IPC: 0.15246 (Simulation time: 0 hr 14 min 39 sec) 
Heartbeat CPU  2 instructions:  101000001 cycles:  375285801 heartbeat IPC: 0.19278 cumulative IPC: 0.14366 (Simulation time: 0 hr 14 min 40 sec) 
Heartbeat CPU  0 instructions:  106000002 cycles:  375487112 heartbeat IPC: 0.14830 cumulative IPC: 0.15486 (Simulation time: 0 hr 14 min 40 sec) 
Heartbeat CPU  3 instructions:  112000000 cycles:  381308807 heartbeat IPC: 0.15417 cumulative IPC: 0.15250 (Simulation time: 0 hr 14 min 49 sec) 
Heartbeat CPU  1 instructions:   96000000 cycles:  381872094 heartbeat IPC: 0.12153 cumulative IPC: 0.12800 (Simulation time: 0 hr 14 min 50 sec) 
Heartbeat CPU  0 instructions:  107000003 cycles:  382221018 heartbeat IPC: 0.14850 cumulative IPC: 0.15474 (Simulation time: 0 hr 14 min 51 sec) 
Heartbeat CPU  2 instructions:  102000002 cycles:  383234401 heartbeat IPC: 0.12581 cumulative IPC: 0.14327 (Simulation time: 0 hr 14 min 52 sec) 
Heartbeat CPU  3 instructions:  113000001 cycles:  387808377 heartbeat IPC: 0.15386 cumulative IPC: 0.15252 (Simulation time: 0 hr 14 min 59 sec) 
Heartbeat CPU  0 instructions:  108000000 cycles:  388941337 heartbeat IPC: 0.14880 cumulative IPC: 0.15463 (Simulation time: 0 hr 15 min 1 sec) 
Heartbeat CPU  1 instructions:   97000001 cycles:  390111593 heartbeat IPC: 0.12137 cumulative IPC: 0.12785 (Simulation time: 0 hr 15 min 2 sec) 
Heartbeat CPU  2 instructions:  103000002 cycles:  391464560 heartbeat IPC: 0.12150 cumulative IPC: 0.14278 (Simulation time: 0 hr 15 min 4 sec) 
Heartbeat CPU  3 instructions:  114000001 cycles:  394276477 heartbeat IPC: 0.15460 cumulative IPC: 0.15256 (Simulation time: 0 hr 15 min 9 sec) 
Heartbeat CPU  0 instructions:  109000003 cycles:  395493709 heartbeat IPC: 0.15262 cumulative IPC: 0.15459 (Simulation time: 0 hr 15 min 11 sec) 
Heartbeat CPU  1 instructions:   98000001 cycles:  398426025 heartbeat IPC: 0.12027 cumulative IPC: 0.12769 (Simulation time: 0 hr 15 min 15 sec) 
Heartbeat CPU  2 instructions:  104000000 cycles:  399688001 heartbeat IPC: 0.12160 cumulative IPC: 0.14232 (Simulation time: 0 hr 15 min 17 sec) 
Heartbeat CPU  3 instructions:  115000003 cycles:  400736473 heartbeat IPC: 0.15480 cumulative IPC: 0.15259 (Simulation time: 0 hr 15 min 19 sec) 
Heartbeat CPU  0 instructions:  110000000 cycles:  401487182 heartbeat IPC: 0.16685 cumulative IPC: 0.15479 (Simulation time: 0 hr 15 min 20 sec) 
Heartbeat CPU  1 instructions:   99000000 cycles:  406742149 heartbeat IPC: 0.12025 cumulative IPC: 0.12753 (Simulation time: 0 hr 15 min 28 sec) 
Heartbeat CPU  3 instructions:  116000000 cycles:  407208980 heartbeat IPC: 0.15450 cumulative IPC: 0.15263 (Simulation time: 0 hr 15 min 29 sec) 
Heartbeat CPU  2 instructions:  105000003 cycles:  408001352 heartbeat IPC: 0.12029 cumulative IPC: 0.14184 (Simulation time: 0 hr 15 min 30 sec) 
Heartbeat CPU  0 instructions:  111000000 cycles:  408050858 heartbeat IPC: 0.15235 cumulative IPC: 0.15475 (Simulation time: 0 hr 15 min 30 sec) 
Heartbeat CPU  3 instructions:  117000001 cycles:  413692674 heartbeat IPC: 0.15423 cumulative IPC: 0.15265 (Simulation time: 0 hr 15 min 38 sec) 
*** Reached end of trace for Core: 1 Repeating trace: /data3/CLOUD9/traces/cloud9_phase3_core1.trace.xz
Heartbeat CPU  1 instructions:  100000000 cycles:  415034982 heartbeat IPC: 0.12059 cumulative IPC: 0.12738 (Simulation time: 0 hr 15 min 40 sec) 
Heartbeat CPU  0 instructions:  112000000 cycles:  415349791 heartbeat IPC: 0.13701 cumulative IPC: 0.15442 (Simulation time: 0 hr 15 min 41 sec) 
Heartbeat CPU  2 instructions:  106000002 cycles:  416306021 heartbeat IPC: 0.12041 cumulative IPC: 0.14139 (Simulation time: 0 hr 15 min 42 sec) 
Heartbeat CPU  3 instructions:  118000002 cycles:  420174932 heartbeat IPC: 0.15427 cumulative IPC: 0.15268 (Simulation time: 0 hr 15 min 48 sec) 
Heartbeat CPU  0 instructions:  113000000 cycles:  421787114 heartbeat IPC: 0.15534 cumulative IPC: 0.15443 (Simulation time: 0 hr 15 min 50 sec) 
Heartbeat CPU  1 instructions:  101000000 cycles:  423313369 heartbeat IPC: 0.12080 cumulative IPC: 0.12724 (Simulation time: 0 hr 15 min 52 sec) 
Heartbeat CPU  2 instructions:  107000003 cycles:  424573330 heartbeat IPC: 0.12096 cumulative IPC: 0.14097 (Simulation time: 0 hr 15 min 54 sec) 
Heartbeat CPU  3 instructions:  119000001 cycles:  426659785 heartbeat IPC: 0.15421 cumulative IPC: 0.15270 (Simulation time: 0 hr 15 min 57 sec) 
Heartbeat CPU  0 instructions:  114000001 cycles:  428234513 heartbeat IPC: 0.15510 cumulative IPC: 0.15444 (Simulation time: 0 hr 15 min 59 sec) 
Heartbeat CPU  1 instructions:  102000001 cycles:  431708022 heartbeat IPC: 0.11912 cumulative IPC: 0.12708 (Simulation time: 0 hr 16 min 5 sec) 
Heartbeat CPU  2 instructions:  108000000 cycles:  432804144 heartbeat IPC: 0.12149 cumulative IPC: 0.14058 (Simulation time: 0 hr 16 min 6 sec) 
Heartbeat CPU  3 instructions:  120000000 cycles:  433159543 heartbeat IPC: 0.15385 cumulative IPC: 0.15272 (Simulation time: 0 hr 16 min 7 sec) 
Heartbeat CPU  0 instructions:  115000001 cycles:  434661155 heartbeat IPC: 0.15560 cumulative IPC: 0.15446 (Simulation time: 0 hr 16 min 9 sec) 
Heartbeat CPU  3 instructions:  121000002 cycles:  439692171 heartbeat IPC: 0.15308 cumulative IPC: 0.15273 (Simulation time: 0 hr 16 min 16 sec) 
Heartbeat CPU  1 instructions:  103000001 cycles:  440025851 heartbeat IPC: 0.12022 cumulative IPC: 0.12694 (Simulation time: 0 hr 16 min 17 sec) 
Heartbeat CPU  2 instructions:  109000000 cycles:  441031394 heartbeat IPC: 0.12155 cumulative IPC: 0.14021 (Simulation time: 0 hr 16 min 18 sec) 
Heartbeat CPU  0 instructions:  116000000 cycles:  441170868 heartbeat IPC: 0.15362 cumulative IPC: 0.15445 (Simulation time: 0 hr 16 min 19 sec) 
Heartbeat CPU  1 instructions:  104000000 cycles:  444561418 heartbeat IPC: 0.22048 cumulative IPC: 0.12795 (Simulation time: 0 hr 16 min 25 sec) 
Heartbeat CPU  3 instructions:  122000001 cycles:  446206771 heartbeat IPC: 0.15350 cumulative IPC: 0.15274 (Simulation time: 0 hr 16 min 28 sec) 
Heartbeat CPU  0 instructions:  117000000 cycles:  446990662 heartbeat IPC: 0.17183 cumulative IPC: 0.15469 (Simulation time: 0 hr 16 min 29 sec) 
Heartbeat CPU  2 instructions:  110000001 cycles:  449310891 heartbeat IPC: 0.12078 cumulative IPC: 0.13983 (Simulation time: 0 hr 16 min 34 sec) 
Heartbeat CPU  1 instructions:  105000003 cycles:  449722689 heartbeat IPC: 0.19375 cumulative IPC: 0.12874 (Simulation time: 0 hr 16 min 34 sec) 
Heartbeat CPU  0 instructions:  118000000 cycles:  450405759 heartbeat IPC: 0.29282 cumulative IPC: 0.15579 (Simulation time: 0 hr 16 min 36 sec) 
Heartbeat CPU  3 instructions:  123000003 cycles:  452735744 heartbeat IPC: 0.15316 cumulative IPC: 0.15275 (Simulation time: 0 hr 16 min 39 sec) 
Heartbeat CPU  0 instructions:  119000000 cycles:  454801350 heartbeat IPC: 0.22750 cumulative IPC: 0.15652 (Simulation time: 0 hr 16 min 43 sec) 
Heartbeat CPU  1 instructions:  106000001 cycles:  457706360 heartbeat IPC: 0.12526 cumulative IPC: 0.12868 (Simulation time: 0 hr 16 min 48 sec) 
Heartbeat CPU  0 instructions:  120000000 cycles:  457719477 heartbeat IPC: 0.34269 cumulative IPC: 0.15777 (Simulation time: 0 hr 16 min 48 sec) 
Heartbeat CPU  2 instructions:  111000003 cycles:  457837241 heartbeat IPC: 0.11728 cumulative IPC: 0.13939 (Simulation time: 0 hr 16 min 48 sec) 
Heartbeat CPU  3 instructions:  124000000 cycles:  459208276 heartbeat IPC: 0.15450 cumulative IPC: 0.15277 (Simulation time: 0 hr 16 min 51 sec) 
Heartbeat CPU  0 instructions:  121000000 cycles:  463810483 heartbeat IPC: 0.16418 cumulative IPC: 0.15785 (Simulation time: 0 hr 16 min 58 sec) 
Heartbeat CPU  3 instructions:  125000003 cycles:  465569410 heartbeat IPC: 0.15721 cumulative IPC: 0.15284 (Simulation time: 0 hr 17 min 1 sec) 
Heartbeat CPU  1 instructions:  107000000 cycles:  465894165 heartbeat IPC: 0.12213 cumulative IPC: 0.12856 (Simulation time: 0 hr 17 min 1 sec) 
Heartbeat CPU  2 instructions:  112000000 cycles:  466097489 heartbeat IPC: 0.12106 cumulative IPC: 0.13905 (Simulation time: 0 hr 17 min 2 sec) 
Heartbeat CPU  0 instructions:  122000000 cycles:  469582485 heartbeat IPC: 0.17325 cumulative IPC: 0.15805 (Simulation time: 0 hr 17 min 7 sec) 
Heartbeat CPU  3 instructions:  126000003 cycles:  471919331 heartbeat IPC: 0.15748 cumulative IPC: 0.15290 (Simulation time: 0 hr 17 min 11 sec) 
Heartbeat CPU  1 instructions:  108000000 cycles:  474109190 heartbeat IPC: 0.12173 cumulative IPC: 0.12843 (Simulation time: 0 hr 17 min 14 sec) 
Heartbeat CPU  2 instructions:  113000001 cycles:  474413330 heartbeat IPC: 0.12025 cumulative IPC: 0.13870 (Simulation time: 0 hr 17 min 15 sec) 
Heartbeat CPU  0 instructions:  123000001 cycles:  477221569 heartbeat IPC: 0.13091 cumulative IPC: 0.15760 (Simulation time: 0 hr 17 min 19 sec) 
Heartbeat CPU  3 instructions:  127000001 cycles:  478257804 heartbeat IPC: 0.15777 cumulative IPC: 0.15297 (Simulation time: 0 hr 17 min 20 sec) 
Heartbeat CPU  2 instructions:  114000002 cycles:  481908051 heartbeat IPC: 0.13343 cumulative IPC: 0.13862 (Simulation time: 0 hr 17 min 26 sec) 
Heartbeat CPU  1 instructions:  109000002 cycles:  482396534 heartbeat IPC: 0.12067 cumulative IPC: 0.12829 (Simulation time: 0 hr 17 min 26 sec) 
Heartbeat CPU  3 instructions:  128000000 cycles:  484574038 heartbeat IPC: 0.15832 cumulative IPC: 0.15304 (Simulation time: 0 hr 17 min 30 sec) 
Heartbeat CPU  0 instructions:  124000000 cycles:  485864081 heartbeat IPC: 0.11571 cumulative IPC: 0.15682 (Simulation time: 0 hr 17 min 32 sec) 
