*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Apr 16 2025 08:14:40
*************************************************
parsing config file: /pref/Pythia/config/coop_pythia.ini

trace_0 /pref/Pythia/NUTCH/traces/nutch_phase1_core0.trace.xz
Heartbeat CPU  2 instructions:   38000002 cycles:   21724715 heartbeat IPC: 1.67723 cumulative IPC: 1.74916 (Simulation time: 0 hr 2 min 52 sec) 
Heartbeat CPU  0 instructions:   37000003 cycles:   22150836 heartbeat IPC: 1.87301 cumulative IPC: 1.67037 (Simulation time: 0 hr 2 min 56 sec) 
Heartbeat CPU  3 instructions:   37000003 cycles:   22299911 heartbeat IPC: 1.57713 cumulative IPC: 1.65920 (Simulation time: 0 hr 2 min 57 sec) 
Heartbeat CPU  1 instructions:   38000000 cycles:   22320593 heartbeat IPC: 1.62970 cumulative IPC: 1.70246 (Simulation time: 0 hr 2 min 57 sec) 
Heartbeat CPU  2 instructions:   39000000 cycles:   22321404 heartbeat IPC: 1.67591 cumulative IPC: 1.74720 (Simulation time: 0 hr 2 min 57 sec) 
Heartbeat CPU  0 instructions:   38000000 cycles:   22752452 heartbeat IPC: 1.66218 cumulative IPC: 1.67015 (Simulation time: 0 hr 3 min 0 sec) 
Heartbeat CPU  3 instructions:   38000002 cycles:   22846411 heartbeat IPC: 1.82982 cumulative IPC: 1.66328 (Simulation time: 0 hr 3 min 1 sec) 
Heartbeat CPU  2 instructions:   40000000 cycles:   22923366 heartbeat IPC: 1.66123 cumulative IPC: 1.74494 (Simulation time: 0 hr 3 min 2 sec) 
Heartbeat CPU  1 instructions:   39000003 cycles:   22924623 heartbeat IPC: 1.65555 cumulative IPC: 1.70123 (Simulation time: 0 hr 3 min 2 sec) 
Heartbeat CPU  0 instructions:   39000000 cycles:   23364679 heartbeat IPC: 1.63338 cumulative IPC: 1.66919 (Simulation time: 0 hr 3 min 5 sec) 
Heartbeat CPU  2 instructions:   41000000 cycles:   23522278 heartbeat IPC: 1.66969 cumulative IPC: 1.74303 (Simulation time: 0 hr 3 min 6 sec) 
Heartbeat CPU  1 instructions:   40000000 cycles:   23529361 heartbeat IPC: 1.65360 cumulative IPC: 1.70000 (Simulation time: 0 hr 3 min 6 sec) 
Heartbeat CPU  3 instructions:   39000002 cycles:   23651324 heartbeat IPC: 1.24237 cumulative IPC: 1.64896 (Simulation time: 0 hr 3 min 7 sec) 
Heartbeat CPU  0 instructions:   40000000 cycles:   23967390 heartbeat IPC: 1.65917 cumulative IPC: 1.66893 (Simulation time: 0 hr 3 min 9 sec) 
Heartbeat CPU  3 instructions:   40000000 cycles:   24105195 heartbeat IPC: 2.20326 cumulative IPC: 1.65939 (Simulation time: 0 hr 3 min 10 sec) 
Heartbeat CPU  1 instructions:   41000002 cycles:   24132235 heartbeat IPC: 1.65872 cumulative IPC: 1.69897 (Simulation time: 0 hr 3 min 10 sec) 
Heartbeat CPU  2 instructions:   42000000 cycles:   24144952 heartbeat IPC: 1.60598 cumulative IPC: 1.73949 (Simulation time: 0 hr 3 min 11 sec) 
Heartbeat CPU  0 instructions:   41000003 cycles:   24575445 heartbeat IPC: 1.64459 cumulative IPC: 1.66833 (Simulation time: 0 hr 3 min 14 sec) 
Heartbeat CPU  2 instructions:   43000000 cycles:   24655181 heartbeat IPC: 1.95990 cumulative IPC: 1.74406 (Simulation time: 0 hr 3 min 15 sec) 
Heartbeat CPU  3 instructions:   41000003 cycles:   24707252 heartbeat IPC: 1.66098 cumulative IPC: 1.65943 (Simulation time: 0 hr 3 min 15 sec) 
Heartbeat CPU  1 instructions:   42000002 cycles:   24758219 heartbeat IPC: 1.59748 cumulative IPC: 1.69641 (Simulation time: 0 hr 3 min 15 sec) 
Heartbeat CPU  0 instructions:   42000002 cycles:   25178119 heartbeat IPC: 1.65927 cumulative IPC: 1.66812 (Simulation time: 0 hr 3 min 19 sec) 
Heartbeat CPU  2 instructions:   44000000 cycles:   25178152 heartbeat IPC: 1.91215 cumulative IPC: 1.74755 (Simulation time: 0 hr 3 min 19 sec) 
Heartbeat CPU  1 instructions:   43000003 cycles:   25206050 heartbeat IPC: 2.23299 cumulative IPC: 1.70594 (Simulation time: 0 hr 3 min 19 sec) 
Heartbeat CPU  3 instructions:   42000002 cycles:   25312304 heartbeat IPC: 1.65275 cumulative IPC: 1.65927 (Simulation time: 0 hr 3 min 20 sec) 
Heartbeat CPU  3 instructions:   43000003 cycles:   25751597 heartbeat IPC: 2.27639 cumulative IPC: 1.66980 (Simulation time: 0 hr 3 min 24 sec) 
Heartbeat CPU  0 instructions:   43000003 cycles:   25799826 heartbeat IPC: 1.60848 cumulative IPC: 1.66668 (Simulation time: 0 hr 3 min 24 sec) 
Heartbeat CPU  1 instructions:   44000000 cycles:   25829495 heartbeat IPC: 1.60399 cumulative IPC: 1.70348 (Simulation time: 0 hr 3 min 24 sec) 
Heartbeat CPU  2 instructions:   45000002 cycles:   25963808 heartbeat IPC: 1.27282 cumulative IPC: 1.73318 (Simulation time: 0 hr 3 min 25 sec) 
Heartbeat CPU  0 instructions:   44000000 cycles:   26341490 heartbeat IPC: 1.84616 cumulative IPC: 1.67037 (Simulation time: 0 hr 3 min 28 sec) 
Heartbeat CPU  3 instructions:   44000000 cycles:   26350514 heartbeat IPC: 1.66968 cumulative IPC: 1.66980 (Simulation time: 0 hr 3 min 28 sec) 
Heartbeat CPU  1 instructions:   45000002 cycles:   26437506 heartbeat IPC: 1.64471 cumulative IPC: 1.70213 (Simulation time: 0 hr 3 min 29 sec) 
Heartbeat CPU  2 instructions:   46000001 cycles:   26586067 heartbeat IPC: 1.60705 cumulative IPC: 1.73023 (Simulation time: 0 hr 3 min 30 sec) 
Heartbeat CPU  3 instructions:   45000001 cycles:   26944510 heartbeat IPC: 1.68351 cumulative IPC: 1.67010 (Simulation time: 0 hr 3 min 33 sec) 
Heartbeat CPU  1 instructions:   46000002 cycles:   27016542 heartbeat IPC: 1.72701 cumulative IPC: 1.70266 (Simulation time: 0 hr 3 min 33 sec) 
Heartbeat CPU  2 instructions:   47000000 cycles:   27040062 heartbeat IPC: 2.20267 cumulative IPC: 1.73816 (Simulation time: 0 hr 3 min 33 sec) 
Heartbeat CPU  0 instructions:   45000001 cycles:   27151752 heartbeat IPC: 1.23417 cumulative IPC: 1.65735 (Simulation time: 0 hr 3 min 34 sec) 
Heartbeat CPU  3 instructions:   46000001 cycles:   27543535 heartbeat IPC: 1.66938 cumulative IPC: 1.67008 (Simulation time: 0 hr 3 min 37 sec) 
Heartbeat CPU  0 instructions:   46000000 cycles:   27604765 heartbeat IPC: 2.20744 cumulative IPC: 1.66638 (Simulation time: 0 hr 3 min 38 sec) 
Heartbeat CPU  2 instructions:   48000000 cycles:   27639956 heartbeat IPC: 1.66696 cumulative IPC: 1.73662 (Simulation time: 0 hr 3 min 38 sec) 
Heartbeat CPU  1 instructions:   47000000 cycles:   27644744 heartbeat IPC: 1.59184 cumulative IPC: 1.70014 (Simulation time: 0 hr 3 min 38 sec) 
Heartbeat CPU  3 instructions:   47000001 cycles:   28159655 heartbeat IPC: 1.62306 cumulative IPC: 1.66905 (Simulation time: 0 hr 3 min 42 sec) 
Heartbeat CPU  1 instructions:   48000000 cycles:   28205776 heartbeat IPC: 1.78243 cumulative IPC: 1.70178 (Simulation time: 0 hr 3 min 42 sec) 
Heartbeat CPU  0 instructions:   47000003 cycles:   28207697 heartbeat IPC: 1.65857 cumulative IPC: 1.66621 (Simulation time: 0 hr 3 min 43 sec) 
Heartbeat CPU  2 instructions:   49000000 cycles:   28238293 heartbeat IPC: 1.67130 cumulative IPC: 1.73523 (Simulation time: 0 hr 3 min 43 sec) 
Heartbeat CPU  1 instructions:   49000000 cycles:   28729431 heartbeat IPC: 1.90965 cumulative IPC: 1.70557 (Simulation time: 0 hr 3 min 47 sec) 
Heartbeat CPU  0 instructions:   48000000 cycles:   28809914 heartbeat IPC: 1.66053 cumulative IPC: 1.66609 (Simulation time: 0 hr 3 min 47 sec) 
Heartbeat CPU  2 instructions:   50000001 cycles:   28835945 heartbeat IPC: 1.67322 cumulative IPC: 1.73395 (Simulation time: 0 hr 3 min 47 sec) 
Heartbeat CPU  3 instructions:   48000000 cycles:   28865950 heartbeat IPC: 1.41584 cumulative IPC: 1.66286 (Simulation time: 0 hr 3 min 48 sec) 
Heartbeat CPU  1 instructions:   50000000 cycles:   29271337 heartbeat IPC: 1.84534 cumulative IPC: 1.70816 (Simulation time: 0 hr 3 min 51 sec) 
Heartbeat CPU  3 instructions:   49000000 cycles:   29373629 heartbeat IPC: 1.96975 cumulative IPC: 1.66816 (Simulation time: 0 hr 3 min 52 sec) 
Heartbeat CPU  0 instructions:   49000000 cycles:   29411860 heartbeat IPC: 1.66128 cumulative IPC: 1.66599 (Simulation time: 0 hr 3 min 52 sec) 
Heartbeat CPU  2 instructions:   51000000 cycles:   29433372 heartbeat IPC: 1.67384 cumulative IPC: 0.03398 (Simulation time: 0 hr 3 min 52 sec) 
Heartbeat CPU  1 instructions:   51000001 cycles:   29810833 heartbeat IPC: 1.85358 cumulative IPC: 0.03354 (Simulation time: 0 hr 3 min 55 sec) 
Heartbeat CPU  3 instructions:   50000000 cycles:   29970646 heartbeat IPC: 1.67499 cumulative IPC: 1.66830 (Simulation time: 0 hr 3 min 56 sec) 
Heartbeat CPU  0 instructions:   50000003 cycles:   30013546 heartbeat IPC: 1.66200 cumulative IPC: 1.66591 (Simulation time: 0 hr 3 min 57 sec) 

Warmup complete CPU  0 instructions:   50000003 cycles:   30013546 (Simulation time: 0 hr 3 min 57 sec) 
Warmup complete CPU  1 instructions:   51380031 cycles:   30013545 (Simulation time: 0 hr 3 min 57 sec) 
Warmup complete CPU  2 instructions:   51956063 cycles:   30013545 (Simulation time: 0 hr 3 min 57 sec) 
Warmup complete CPU  3 instructions:   50071299 cycles:   30013545 (Simulation time: 0 hr 3 min 57 sec) 

Heartbeat CPU  2 instructions:   52000000 cycles:   30156070 heartbeat IPC: 1.38370 cumulative IPC: 0.30828 (Simulation time: 0 hr 3 min 57 sec) 
Heartbeat CPU  1 instructions:   52000000 cycles:   31088226 heartbeat IPC: 0.78284 cumulative IPC: 0.57689 (Simulation time: 0 hr 3 min 59 sec) 
Heartbeat CPU  3 instructions:   51000001 cycles:   33023103 heartbeat IPC: 0.32761 cumulative IPC: 0.30858 (Simulation time: 0 hr 4 min 4 sec) 
Heartbeat CPU  2 instructions:   53000001 cycles:   33146690 heartbeat IPC: 0.33438 cumulative IPC: 0.33319 (Simulation time: 0 hr 4 min 4 sec) 
Heartbeat CPU  0 instructions:   51000002 cycles:   33384127 heartbeat IPC: 0.29668 cumulative IPC: 0.29668 (Simulation time: 0 hr 4 min 5 sec) 
Heartbeat CPU  1 instructions:   53000003 cycles:   33508001 heartbeat IPC: 0.41326 cumulative IPC: 0.46358 (Simulation time: 0 hr 4 min 5 sec) 
Heartbeat CPU  2 instructions:   54000002 cycles:   36001230 heartbeat IPC: 0.35032 cumulative IPC: 0.34136 (Simulation time: 0 hr 4 min 11 sec) 
Heartbeat CPU  3 instructions:   52000000 cycles:   36269974 heartbeat IPC: 0.30799 cumulative IPC: 0.30828 (Simulation time: 0 hr 4 min 11 sec) 
Heartbeat CPU  0 instructions:   52000000 cycles:   36272608 heartbeat IPC: 0.34620 cumulative IPC: 0.31954 (Simulation time: 0 hr 4 min 11 sec) 
Heartbeat CPU  1 instructions:   54000000 cycles:   37205755 heartbeat IPC: 0.27043 cumulative IPC: 0.36428 (Simulation time: 0 hr 4 min 13 sec) 
Heartbeat CPU  2 instructions:   55000001 cycles:   38781111 heartbeat IPC: 0.35973 cumulative IPC: 0.34718 (Simulation time: 0 hr 4 min 17 sec) 
Heartbeat CPU  0 instructions:   53000002 cycles:   39276149 heartbeat IPC: 0.33294 cumulative IPC: 0.32388 (Simulation time: 0 hr 4 min 18 sec) 
Heartbeat CPU  3 instructions:   53000001 cycles:   39568185 heartbeat IPC: 0.30319 cumulative IPC: 0.30652 (Simulation time: 0 hr 4 min 18 sec) 
Heartbeat CPU  1 instructions:   55000003 cycles:   40706168 heartbeat IPC: 0.28568 cumulative IPC: 0.33855 (Simulation time: 0 hr 4 min 21 sec) 
Heartbeat CPU  2 instructions:   56000000 cycles:   42166309 heartbeat IPC: 0.29540 cumulative IPC: 0.33276 (Simulation time: 0 hr 4 min 24 sec) 
Heartbeat CPU  0 instructions:   54000003 cycles:   42346463 heartbeat IPC: 0.32570 cumulative IPC: 0.32434 (Simulation time: 0 hr 4 min 24 sec) 
Heartbeat CPU  3 instructions:   54000000 cycles:   42819174 heartbeat IPC: 0.30760 cumulative IPC: 0.30679 (Simulation time: 0 hr 4 min 25 sec) 
Heartbeat CPU  1 instructions:   56000000 cycles:   43989563 heartbeat IPC: 0.30456 cumulative IPC: 0.33056 (Simulation time: 0 hr 4 min 28 sec) 
Heartbeat CPU  2 instructions:   57000000 cycles:   45138202 heartbeat IPC: 0.33649 cumulative IPC: 0.33349 (Simulation time: 0 hr 4 min 31 sec) 
Heartbeat CPU  0 instructions:   55000000 cycles:   45464069 heartbeat IPC: 0.32076 cumulative IPC: 0.32361 (Simulation time: 0 hr 4 min 32 sec) 
Heartbeat CPU  3 instructions:   55000003 cycles:   45739159 heartbeat IPC: 0.34247 cumulative IPC: 0.31342 (Simulation time: 0 hr 4 min 33 sec) 
Heartbeat CPU  1 instructions:   57000002 cycles:   46167551 heartbeat IPC: 0.45914 cumulative IPC: 0.34790 (Simulation time: 0 hr 4 min 34 sec) 
Heartbeat CPU  2 instructions:   58000002 cycles:   47148205 heartbeat IPC: 0.49751 cumulative IPC: 0.35273 (Simulation time: 0 hr 4 min 37 sec) 
Heartbeat CPU  0 instructions:   56000000 cycles:   48487690 heartbeat IPC: 0.33073 cumulative IPC: 0.32478 (Simulation time: 0 hr 4 min 40 sec) 
Heartbeat CPU  1 instructions:   58000003 cycles:   48918035 heartbeat IPC: 0.36357 cumulative IPC: 0.35018 (Simulation time: 0 hr 4 min 41 sec) 
Heartbeat CPU  3 instructions:   56000000 cycles:   49558663 heartbeat IPC: 0.26181 cumulative IPC: 0.30333 (Simulation time: 0 hr 4 min 42 sec) 
Heartbeat CPU  2 instructions:   59000003 cycles:   50475590 heartbeat IPC: 0.30054 cumulative IPC: 0.34424 (Simulation time: 0 hr 4 min 44 sec) 
Heartbeat CPU  0 instructions:   57000000 cycles:   51496811 heartbeat IPC: 0.33232 cumulative IPC: 0.32583 (Simulation time: 0 hr 4 min 46 sec) 
Heartbeat CPU  1 instructions:   59000002 cycles:   51874281 heartbeat IPC: 0.33827 cumulative IPC: 0.34857 (Simulation time: 0 hr 4 min 47 sec) 
Heartbeat CPU  3 instructions:   57000003 cycles:   53490194 heartbeat IPC: 0.25435 cumulative IPC: 0.29513 (Simulation time: 0 hr 4 min 50 sec) 
Heartbeat CPU  2 instructions:   60000000 cycles:   53846667 heartbeat IPC: 0.29664 cumulative IPC: 0.33751 (Simulation time: 0 hr 4 min 51 sec) 
Heartbeat CPU  0 instructions:   58000003 cycles:   54584441 heartbeat IPC: 0.32387 cumulative IPC: 0.32559 (Simulation time: 0 hr 4 min 53 sec) 
Heartbeat CPU  1 instructions:   60000000 cycles:   54977894 heartbeat IPC: 0.32220 cumulative IPC: 0.34529 (Simulation time: 0 hr 4 min 54 sec) 
Heartbeat CPU  3 instructions:   58000002 cycles:   56247546 heartbeat IPC: 0.36267 cumulative IPC: 0.30223 (Simulation time: 0 hr 4 min 56 sec) 
Heartbeat CPU  2 instructions:   61000001 cycles:   57363179 heartbeat IPC: 0.28437 cumulative IPC: 0.33068 (Simulation time: 0 hr 4 min 59 sec) 
Heartbeat CPU  0 instructions:   59000000 cycles:   57635228 heartbeat IPC: 0.32778 cumulative IPC: 0.32583 (Simulation time: 0 hr 5 min 0 sec) 
Heartbeat CPU  1 instructions:   61000003 cycles:   58102688 heartbeat IPC: 0.32002 cumulative IPC: 0.34248 (Simulation time: 0 hr 5 min 1 sec) 
Heartbeat CPU  3 instructions:   59000002 cycles:   58212860 heartbeat IPC: 0.50882 cumulative IPC: 0.31663 (Simulation time: 0 hr 5 min 1 sec) 
Heartbeat CPU  1 instructions:   62000002 cycles:   60286021 heartbeat IPC: 0.45801 cumulative IPC: 0.35081 (Simulation time: 0 hr 5 min 6 sec) 
Heartbeat CPU  2 instructions:   62000002 cycles:   60829663 heartbeat IPC: 0.28848 cumulative IPC: 0.32593 (Simulation time: 0 hr 5 min 7 sec) 
Heartbeat CPU  0 instructions:   60000000 cycles:   60871019 heartbeat IPC: 0.30904 cumulative IPC: 0.32407 (Simulation time: 0 hr 5 min 8 sec) 
Heartbeat CPU  3 instructions:   60000000 cycles:   61614694 heartbeat IPC: 0.29396 cumulative IPC: 0.31419 (Simulation time: 0 hr 5 min 9 sec) 
Heartbeat CPU  1 instructions:   63000000 cycles:   62371843 heartbeat IPC: 0.47943 cumulative IPC: 0.35910 (Simulation time: 0 hr 5 min 11 sec) 
Heartbeat CPU  0 instructions:   61000000 cycles:   63282102 heartbeat IPC: 0.41475 cumulative IPC: 0.33064 (Simulation time: 0 hr 5 min 14 sec) 
Heartbeat CPU  2 instructions:   63000000 cycles:   64259489 heartbeat IPC: 0.29156 cumulative IPC: 0.32249 (Simulation time: 0 hr 5 min 16 sec) 
Heartbeat CPU  1 instructions:   64000000 cycles:   64335200 heartbeat IPC: 0.50933 cumulative IPC: 0.36770 (Simulation time: 0 hr 5 min 16 sec) 
Heartbeat CPU  3 instructions:   61000003 cycles:   64932147 heartbeat IPC: 0.30144 cumulative IPC: 0.31298 (Simulation time: 0 hr 5 min 18 sec) 
Heartbeat CPU  0 instructions:   62000000 cycles:   66255291 heartbeat IPC: 0.33634 cumulative IPC: 0.33111 (Simulation time: 0 hr 5 min 21 sec) 
Heartbeat CPU  1 instructions:   65000000 cycles:   66405675 heartbeat IPC: 0.48298 cumulative IPC: 0.37426 (Simulation time: 0 hr 5 min 22 sec) 
Heartbeat CPU  2 instructions:   64000000 cycles:   66858038 heartbeat IPC: 0.38483 cumulative IPC: 0.32689 (Simulation time: 0 hr 5 min 23 sec) 
Heartbeat CPU  3 instructions:   62000001 cycles:   68211149 heartbeat IPC: 0.30497 cumulative IPC: 0.31229 (Simulation time: 0 hr 5 min 27 sec) 
Heartbeat CPU  2 instructions:   65000002 cycles:   68692661 heartbeat IPC: 0.54507 cumulative IPC: 0.33723 (Simulation time: 0 hr 5 min 28 sec) 
Heartbeat CPU  1 instructions:   66000000 cycles:   68811637 heartbeat IPC: 0.41563 cumulative IPC: 0.37682 (Simulation time: 0 hr 5 min 29 sec) 
Heartbeat CPU  0 instructions:   63000001 cycles:   69039640 heartbeat IPC: 0.35915 cumulative IPC: 0.33311 (Simulation time: 0 hr 5 min 29 sec) 
Heartbeat CPU  2 instructions:   66000001 cycles:   70743919 heartbeat IPC: 0.48751 cumulative IPC: 0.34480 (Simulation time: 0 hr 5 min 33 sec) 
Heartbeat CPU  3 instructions:   63000003 cycles:   71534319 heartbeat IPC: 0.30092 cumulative IPC: 0.31138 (Simulation time: 0 hr 5 min 35 sec) 
Heartbeat CPU  1 instructions:   67000002 cycles:   71559026 heartbeat IPC: 0.36398 cumulative IPC: 0.37597 (Simulation time: 0 hr 5 min 35 sec) 
Heartbeat CPU  0 instructions:   64000000 cycles:   71614825 heartbeat IPC: 0.38832 cumulative IPC: 0.33653 (Simulation time: 0 hr 5 min 35 sec) 
Heartbeat CPU  2 instructions:   67000000 cycles:   73887550 heartbeat IPC: 0.31810 cumulative IPC: 0.34289 (Simulation time: 0 hr 5 min 40 sec) 
Heartbeat CPU  0 instructions:   65000003 cycles:   74388388 heartbeat IPC: 0.36055 cumulative IPC: 0.33803 (Simulation time: 0 hr 5 min 41 sec) 
Heartbeat CPU  1 instructions:   68000000 cycles:   74726765 heartbeat IPC: 0.31568 cumulative IPC: 0.37170 (Simulation time: 0 hr 5 min 42 sec) 
Heartbeat CPU  3 instructions:   64000000 cycles:   74917904 heartbeat IPC: 0.29554 cumulative IPC: 0.31019 (Simulation time: 0 hr 5 min 43 sec) 
Heartbeat CPU  2 instructions:   68000000 cycles:   76345157 heartbeat IPC: 0.40690 cumulative IPC: 0.34628 (Simulation time: 0 hr 5 min 47 sec) 
Heartbeat CPU  1 instructions:   69000003 cycles:   76837721 heartbeat IPC: 0.47372 cumulative IPC: 0.37630 (Simulation time: 0 hr 5 min 48 sec) 
Heartbeat CPU  0 instructions:   66000001 cycles:   77045584 heartbeat IPC: 0.37634 cumulative IPC: 0.34019 (Simulation time: 0 hr 5 min 48 sec) 
Heartbeat CPU  3 instructions:   65000002 cycles:   78348458 heartbeat IPC: 0.29150 cumulative IPC: 0.30886 (Simulation time: 0 hr 5 min 51 sec) 
Heartbeat CPU  1 instructions:   70000003 cycles:   78873995 heartbeat IPC: 0.49109 cumulative IPC: 0.38108 (Simulation time: 0 hr 5 min 53 sec) 
Heartbeat CPU  2 instructions:   69000001 cycles:   79709580 heartbeat IPC: 0.29723 cumulative IPC: 0.34296 (Simulation time: 0 hr 5 min 56 sec) 
Heartbeat CPU  0 instructions:   67000002 cycles:   79806872 heartbeat IPC: 0.36215 cumulative IPC: 0.34141 (Simulation time: 0 hr 5 min 56 sec) 
Heartbeat CPU  3 instructions:   66000002 cycles:   80543093 heartbeat IPC: 0.45566 cumulative IPC: 0.31524 (Simulation time: 0 hr 5 min 57 sec) 
Heartbeat CPU  1 instructions:   71000000 cycles:   80909178 heartbeat IPC: 0.49135 cumulative IPC: 0.38549 (Simulation time: 0 hr 5 min 58 sec) 
Heartbeat CPU  1 instructions:   72000000 cycles:   82875377 heartbeat IPC: 0.50860 cumulative IPC: 0.39007 (Simulation time: 0 hr 6 min 3 sec) 
Heartbeat CPU  3 instructions:   67000000 cycles:   83070172 heartbeat IPC: 0.39571 cumulative IPC: 0.31907 (Simulation time: 0 hr 6 min 4 sec) 
Heartbeat CPU  2 instructions:   70000002 cycles:   83361158 heartbeat IPC: 0.27385 cumulative IPC: 0.33823 (Simulation time: 0 hr 6 min 5 sec) 
Heartbeat CPU  0 instructions:   68000000 cycles:   83564221 heartbeat IPC: 0.26614 cumulative IPC: 0.33613 (Simulation time: 0 hr 6 min 5 sec) 
Heartbeat CPU  1 instructions:   73000001 cycles:   84905994 heartbeat IPC: 0.49246 cumulative IPC: 0.39386 (Simulation time: 0 hr 6 min 9 sec) 
Heartbeat CPU  3 instructions:   68000000 cycles:   85470157 heartbeat IPC: 0.41667 cumulative IPC: 0.32329 (Simulation time: 0 hr 6 min 10 sec) 
Heartbeat CPU  0 instructions:   69000001 cycles:   86026511 heartbeat IPC: 0.40613 cumulative IPC: 0.33921 (Simulation time: 0 hr 6 min 12 sec) 
Heartbeat CPU  2 instructions:   71000001 cycles:   86971599 heartbeat IPC: 0.27697 cumulative IPC: 0.33435 (Simulation time: 0 hr 6 min 15 sec) 
Heartbeat CPU  1 instructions:   74000003 cycles:   87174010 heartbeat IPC: 0.44091 cumulative IPC: 0.39573 (Simulation time: 0 hr 6 min 15 sec) 
Heartbeat CPU  0 instructions:   70000003 cycles:   87861988 heartbeat IPC: 0.54482 cumulative IPC: 0.34573 (Simulation time: 0 hr 6 min 17 sec) 
Heartbeat CPU  3 instructions:   69000002 cycles:   87918565 heartbeat IPC: 0.40843 cumulative IPC: 0.32689 (Simulation time: 0 hr 6 min 17 sec) 
Heartbeat CPU  1 instructions:   75000000 cycles:   89964841 heartbeat IPC: 0.35832 cumulative IPC: 0.39399 (Simulation time: 0 hr 6 min 22 sec) 
Heartbeat CPU  2 instructions:   72000000 cycles:   90488491 heartbeat IPC: 0.28434 cumulative IPC: 0.33144 (Simulation time: 0 hr 6 min 23 sec) 
Heartbeat CPU  0 instructions:   71000003 cycles:   90863206 heartbeat IPC: 0.33320 cumulative IPC: 0.34511 (Simulation time: 0 hr 6 min 24 sec) 
Heartbeat CPU  3 instructions:   70000001 cycles:   90924701 heartbeat IPC: 0.33265 cumulative IPC: 0.32718 (Simulation time: 0 hr 6 min 24 sec) 
Heartbeat CPU  1 instructions:   76000000 cycles:   92727728 heartbeat IPC: 0.36194 cumulative IPC: 0.39257 (Simulation time: 0 hr 6 min 27 sec) 
Heartbeat CPU  3 instructions:   71000000 cycles:   94085097 heartbeat IPC: 0.31642 cumulative IPC: 0.32665 (Simulation time: 0 hr 6 min 30 sec) 
Heartbeat CPU  2 instructions:   73000002 cycles:   94086012 heartbeat IPC: 0.27797 cumulative IPC: 0.32844 (Simulation time: 0 hr 6 min 30 sec) 
Heartbeat CPU  0 instructions:   72000000 cycles:   94144695 heartbeat IPC: 0.30474 cumulative IPC: 0.34305 (Simulation time: 0 hr 6 min 30 sec) 
Heartbeat CPU  1 instructions:   77000000 cycles:   96414238 heartbeat IPC: 0.27126 cumulative IPC: 0.38584 (Simulation time: 0 hr 6 min 35 sec) 
Heartbeat CPU  2 instructions:   74000000 cycles:   96858933 heartbeat IPC: 0.36063 cumulative IPC: 0.32977 (Simulation time: 0 hr 6 min 36 sec) 
Heartbeat CPU  3 instructions:   72000000 cycles:   97036780 heartbeat IPC: 0.33879 cumulative IPC: 0.32718 (Simulation time: 0 hr 6 min 37 sec) 
Heartbeat CPU  0 instructions:   73000003 cycles:   97429694 heartbeat IPC: 0.30442 cumulative IPC: 0.34116 (Simulation time: 0 hr 6 min 38 sec) 
Heartbeat CPU  1 instructions:   78000001 cycles:   99604939 heartbeat IPC: 0.31341 cumulative IPC: 0.38252 (Simulation time: 0 hr 6 min 43 sec) 
Heartbeat CPU  3 instructions:   73000001 cycles:   99630495 heartbeat IPC: 0.38555 cumulative IPC: 0.32936 (Simulation time: 0 hr 6 min 43 sec) 
Heartbeat CPU  2 instructions:   75000000 cycles:   99692551 heartbeat IPC: 0.35291 cumulative IPC: 0.33072 (Simulation time: 0 hr 6 min 43 sec) 
Heartbeat CPU  0 instructions:   74000001 cycles:  100705669 heartbeat IPC: 0.30525 cumulative IPC: 0.33950 (Simulation time: 0 hr 6 min 45 sec) 
Heartbeat CPU  1 instructions:   79000000 cycles:  101853989 heartbeat IPC: 0.44463 cumulative IPC: 0.38446 (Simulation time: 0 hr 6 min 48 sec) 
Heartbeat CPU  3 instructions:   74000002 cycles:  102795741 heartbeat IPC: 0.31593 cumulative IPC: 0.32877 (Simulation time: 0 hr 6 min 50 sec) 
Heartbeat CPU  2 instructions:   76000000 cycles:  103037807 heartbeat IPC: 0.29893 cumulative IPC: 0.32926 (Simulation time: 0 hr 6 min 50 sec) 
Heartbeat CPU  0 instructions:   75000003 cycles:  103951530 heartbeat IPC: 0.30809 cumulative IPC: 0.33812 (Simulation time: 0 hr 6 min 52 sec) 
Heartbeat CPU  1 instructions:   80000000 cycles:  105035315 heartbeat IPC: 0.31433 cumulative IPC: 0.38149 (Simulation time: 0 hr 6 min 54 sec) 
Heartbeat CPU  3 instructions:   75000001 cycles:  105849616 heartbeat IPC: 0.32745 cumulative IPC: 0.32872 (Simulation time: 0 hr 6 min 57 sec) 
Heartbeat CPU  2 instructions:   77000003 cycles:  106340481 heartbeat IPC: 0.30279 cumulative IPC: 0.32811 (Simulation time: 0 hr 6 min 58 sec) 
Heartbeat CPU  0 instructions:   76000000 cycles:  106502902 heartbeat IPC: 0.39194 cumulative IPC: 0.33992 (Simulation time: 0 hr 6 min 58 sec) 
Heartbeat CPU  1 instructions:   81000001 cycles:  107253438 heartbeat IPC: 0.45083 cumulative IPC: 0.38348 (Simulation time: 0 hr 7 min 0 sec) 
Heartbeat CPU  3 instructions:   76000000 cycles:  109035874 heartbeat IPC: 0.31385 cumulative IPC: 0.32812 (Simulation time: 0 hr 7 min 4 sec) 
